file,label
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dntvoisebj.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\beuzicnshd.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kqzorxfcim.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cuaqzwwuzw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\hhqcircgmf.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\buesukpgjd.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aiwvljvnzz.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vwlhtziexs.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fhhpgvcqoh.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\blpboxhdvz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cruebsmlgr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qzjpcshjjr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\frvciqvzsc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xekyvykhqr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uisuxausdz.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bqxafndwgr.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjxmsrkhyf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cawpdvymcp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bldglrgkgy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\awmatnckri.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\umrvsrftms.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\tectojecvs.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpaxfhgmyr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\rfakffjumr.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aolvemvlnz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cpwmxjfltv.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dutksjiaxm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cwlwyjtxnc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dvbohsuknn.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\imlfgbdpuj.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cbmhbmwxgc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpojtssjpq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kpfiadskoi.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bdkihilpyw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\sqtqgpbsov.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjxxsvwlzm.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lcdrsvfquk.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhspjmstbw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gchvouptky.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abhqmggsqu.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\lrknyidgjx.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ptbtuynmhm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\blnvojesru.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\csonnyogpm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cnlypryluk.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cwzdoxtpms.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qlmadkjjdp.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\biamfehslm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bacbsuewui.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\izkvecvmid.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ccmfdjqzil.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\umtqdtidfm.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\celvdajmek.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fxpjhpdfzd.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aqogxmeouy.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\awjizuuwtg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dgpzwfwrst.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\asjcdsuxqc.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bmjjhpgnra.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aomilychlk.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\entdyegoud.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dlealirddu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bqbazvieah.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dkmymeoyyy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djaxftnzkp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dulerniows.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dyitupcvjm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dtvzkziood.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bisoehzztd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bbbqniokoa.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kevklcbpvi.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zwhyceyddh.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\buqdzgvzwx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjylmnvggi.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dqxojjjwdp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\beueokqiuo.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djlpswbquk.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bnywsgghdq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ckoletpkpg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dzpftjovem.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\chbnpgnnzu.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\wzrocvfzql.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nnrndpakpn.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atskafotrj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\choesqfxfo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ayxuxnxwxa.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fneatzvrsv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pilaglcgpu.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\azerbqkngz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\csnzuyltso.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dokwdsjpky.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bvaujcjgih.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dnrewgaafp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ajafdvgcyj.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\azxcqazqbs.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\caolfufjvz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bqzsitzzze.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ruhrdhrxud.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bwxsttjaxr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mzhigmfuby.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bynghiuoeh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ccverippkg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\addkktdymg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwjmwxgqtg.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fkisosebej.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cumwqtxgvl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ddmyqzmsuy.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\oeibgzoqus.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djbfwqsvsb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cpzyxoqgnd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atlqijvnzs.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bujwlvyzkr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pmciczkrmq.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nfccydyhxu.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dlqqieidqo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\arzxjcyupl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\beeelfonyn.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nxipnkaszw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\amvhbsiwou.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\usqwjtjrjg.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gvlvrhgndw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\afvefokzbu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bftgduqoct.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ldjtsczhoc.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhkdlpxcbg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aykbmlifdu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ctwvhdkmkx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dfzupullbn.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dirppabgwa.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mzobgqyihz.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aezvgaqjpf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dardkjawbf.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vgqnfhsxxs.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\arzenjyyrm.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\auqgkzaacb.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bzwtxeifuu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eedqpctook.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bucyxkdorm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bpmqlfquqd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\efjwcpgxdh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cbhfymetoq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eezvdezfmk.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dnlckoyatl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ywvbdslsgu.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aaprcuxsdb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dpbobkmnup.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qpadalellh.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dlnfsqpfcd.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\brrspejlrg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bgrdfeoydq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\corsygyivy.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fjctwymmnn.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dknttybmxm.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ckxxswspou.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cphtzishek.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dqdkidemfy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eempsqftgk.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ahssjssyen.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\wjkullbkff.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cmchigmmtb.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bsmjyfctpp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cotvlcroov.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\avfvieoaih.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\vdmyzrdarn.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dbcqrixpgh.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\enjaxrsqfw.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jncghwmmpf.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fizjrtkrbk.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bmowylfixf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pxvjtyewfr.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dgrfyyirxt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ajowqizwjl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\brwnebfnea.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\clggcywupp.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\achofoxrpx.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xbjffkzsuv.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\adlucxlfvr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\udhrjqdycg.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dfllzqcyug.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\eciawhfnli.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ebdpceuqsy.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\djdacdsbhz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\anhfrtswmh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dxicnnoilh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cioizeilvz.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cxrqyltnuu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dwrpxabjqt.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dfwqdiyhmg.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mmwaomsqbo.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhtvwqnqhm.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dutdnjgeud.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\kuoraiutvy.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\baklbjkzeq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\euoudlinep.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\iarobzzslu.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ccceyyczpw.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ljrcafxwrn.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\sqxseogvrh.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\sycfrgvkry.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\arulsxwzmq.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\buabafojmo.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\uunealgwvj.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mrvumgzbzq.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cvvwitgutr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bkbadpwpwa.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\terivbcgpp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\dxzccjuqnz.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\wwfehhmmhl.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\begolhmsru.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dfgjncxkio.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dkdwrocolx.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bcrhsbxuwu.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\agkuzeyvkl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\akmletxfbg.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bcjuiazvil.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bjtdbxvwfp.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ocsnhldayx.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\azppuasxcf.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ctjgmxfaxe.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zohoemsvxx.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abgunexqlc.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\bwlswdbfwv.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\aoerxokasa.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\dhvxgjudyq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jbdmfjnsup.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\atbtsntowb.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\olqshoikjs.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gorrghkrjt.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ovhhfetnri.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\mulzcbwjni.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\twvdcuwpsu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\cczdxtweqv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\etinaehykw.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ntyxnzblsp.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xrdopedqcu.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\iqtojehgyl.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qablpysmuq.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fvcqerfgfa.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\fpqhqpiiqq.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\jtmsdyckqs.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ndaetluhcr.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nhzzaivpfk.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bmvjqkjtnf.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\zbqlzhirna.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\sbfiyomqhy.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ecqulzqtgl.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cvsvyuueoh.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bxejcionpa.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\nyfqdjrcxr.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\ajrhthktnq.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\csguabnacy.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\cddwbrlhie.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\qmhakuwxky.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\ljzgbkcvgi.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\abaodketae.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\pzkdefgfyc.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\gpzlnnljhn.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\bygtwucggu.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\xjfmirjqdf.mp4,REAL
